ph,Hardness,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
10.02622381,94.09130748,385.4026595,388.467266,11.88716125,69.27397869,3.736228471,1
5.583832998,261.2338253,,278.6390387,13.56538738,83.27489472,3.870156921,1
7.952929116,221.3698538,,309.2546197,19.05698492,72.68935432,5.260014766,1
5.500186641,254.672705,347.8165145,469.795375,13.49640431,60.04586666,4.178478951,1
7.543700466,161.6231416,289.9599529,440.2834456,13.33676961,80.24323689,3.630536578,1
6.848331559,159.1880501,373.9917105,558.8155667,12.25408076,69.77221027,4.396604556,1
,181.2105099,256.6300682,487.9972616,11.34630175,68.84386557,3.779554492,1
5.910251729,282.739017,363.3846827,695.369528,13.13835315,89.80101069,3.660922908,1
8.716820334,153.9800345,,447.0280768,12.73604425,39.92752082,3.205128767,1
6.016889136,221.1473078,,383.2077748,22.51787047,81.62623215,4.422269233,1
9.567822726,173.1114983,444.970552,492.4115244,12.90422086,48.48147718,4.197919055,1
4.296247024,278.1475241,414.6367262,330.067379,11.29318661,70.66553966,4.163328982,1
3.551579177,323.124,,514.7629185,10.16030276,71.09999884,3.96599397,1
8.529669348,157.7004811,309.5419774,498.6508327,12.28782443,52.02874105,3.776040837,1
8.065339036,174.1205843,315.1804054,497.0192345,11.41701861,46.21319792,3.756391707,1
9.158445163,186.672973,333.8122638,425.7520176,12.18263888,112.622733,4.525236731,1
8.848586283,188.9199829,182.3973702,479.7919747,12.07044433,77.67133749,4.014681858,1
9.495456382,185.8785944,388.7686566,409.4509977,12.39770353,63.35914373,4.168541279,1
8.052893916,198.9944743,338.3969097,328.4331103,9.142523494,42.75321531,3.634844542,1
2.798549099,311.3839565,,521.1405236,14.2351542,42.08035327,3.663252222,1
6.425873866,188.9802815,365.4536552,502.9910878,13.86648723,96.81811277,3.731936503,1
7.757269666,213.0484451,363.6848143,543.5287986,15.25402122,107.189584,4.165432286,1
7.748654706,239.7882778,217.0006071,441.5295473,16.3893839,,2.511810493,1
5.117390303,225.6574044,371.6493915,356.8622871,8.073420571,77.38813808,3.937188442,1
7.481535362,218.2611698,407.2965498,518.3755726,17.12096224,56.71102421,4.262065437,1
5.374222585,201.3314401,384.5628382,350.1780398,13.45108878,,3.642778438,1
7.063646976,140.6128657,376.0461562,402.593602,12.43973968,29.46842812,3.39586624,1
6.876451043,190.8445136,363.8317057,349.1860855,9.55173234,68.41085133,4.545340927,1
4.812433652,250.1839535,398.1619036,607.0265423,18.2100315,62.51146711,3.0209959,1
4.993530734,242.6205031,,429.8278189,17.27466256,61.24578836,3.153809337,1
4.788861062,234.8937026,187.4241309,444.8543208,11.78479884,89.01097412,2.896852186,1
4.037287739,291.4618974,,401.204271,16.54292133,87.81480026,3.04504857,1
6.505872509,240.2879117,341.7282393,265.2511986,13.57022302,93.16646544,4.497528597,1
6.779773967,153.8863093,,459.8765496,14.78229043,93.91470179,2.729104523,1
6.952511674,211.6972974,,395.4070038,14.18239607,39.80290707,4.105495485,1
5.628406919,226.8300426,293.9242728,351.1612132,15.01924062,35.17866216,5.050683115,1
5.966000489,194.796221,404.6099821,406.8063023,11.53998664,48.17335938,4.177139266,1
6.319431545,180.9656209,275.5917457,307.6913606,18.19693095,93.59424603,2.653126688,1
8.02724787,193.3524164,,440.938978,22.50467944,62.00704373,3.480640837,1
8.882684452,135.5230624,,532.3366593,20.29627439,20.33775264,3.827920867,1
5.991283475,224.6085628,329.7315466,604.6312629,17.74122824,65.11697561,4.840562301,1
10.27244427,163.6246234,269.6466556,446.4507253,11.85691442,82.44550327,3.179884727,1
,131.5477443,,390.955033,14.84495478,26.50548404,4.728123985,1
6.105140135,249.141391,338.7713073,314.9650897,11.25177781,88.65747732,3.103089844,1
9.443358884,73.49223369,315.8056588,458.6772315,12.53868069,50.85247034,3.486646409,1
6.887414371,223.603058,253.8305522,386.6228625,11.31229362,67.9161827,4.564188355,1
6.512900833,169.2174798,375.612318,296.074382,15.08869952,74.07592557,4.404040365,1
5.772718095,213.3635446,273.2794477,465.5592858,8.006207774,59.96433443,6.494249467,1
4.912557262,308.2538329,280.9336643,327.4756504,14.85798109,,4.897372508,1
9.739561949,166.948864,385.0591343,369.5912891,12.32260382,68.50585165,2.568079877,1
5.541979019,185.6718736,209.4710584,517.9357855,18.46401541,49.37131866,3.672975983,1
,193.5034148,258.3926829,384.6848754,9.085278555,75.43963293,3.601735481,1
,143.3002003,,503.6640851,19.58549658,,3.451740047,1
6.448931033,240.244771,314.5904772,473.7513016,17.41690264,84.0247864,3.622195522,1
5.477912295,211.3988439,340.6238055,358.04413,16.62938444,,3.774256121,1
8.544708662,181.4134021,350.3970819,393.8896156,10.24723219,82.72191192,2.31815248,1
7.378597016,175.9824471,,402.0199449,15.63945476,37.38945162,3.215219463,1
6.66400305,199.5887185,346.5845565,347.353336,15.98941896,61.15657454,2.227727884,1
6.775582812,218.4149289,,358.7176769,10.52016145,57.24411099,4.333636278,1
8.736371211,194.6776872,329.004205,333.6237939,16.51623165,67.25047267,3.802116117,1
7.146976296,196.5626846,320.1008753,520.1113582,12.85423898,66.81417649,4.025762216,1
,242.9094363,359.6658352,588.5667127,15.19701462,62.82285018,5.652222113,1
5.040331692,232.2344791,328.3295797,529.0525353,13.53940958,38.34673828,3.603325615,1
,281.5821623,348.2397195,347.9574985,15.37009758,85.9203502,4.003819012,1
7.745499128,168.3556238,,421.4853341,7.496410136,67.6247666,4.043334781,1
6.259651603,208.3794303,256.4738386,380.2401927,5.567692791,68.44186536,4.213405262,1
8.59639118,189.5231608,422.990413,348.0414889,17.35807147,,3.519884366,1
5.767349597,272.4721781,315.4049171,424.461152,15.28426758,60.8221347,3.896090487,1
7.088940642,206.3641219,321.2961415,369.9693333,14.89609216,66.67465815,5.661104287,1
8.029181613,158.0403984,283.2704951,431.3047161,20.69619806,59.97292857,4.388551012,1
,286.2017633,262.526456,557.4218785,14.47165033,74.04385963,4.120931424,1
4.725785565,249.6709994,378.9986845,411.1144853,17.76964143,78.81743621,3.15633142,1
8.19576536,214.5176104,327.1938979,403.189913,15.06704165,72.75681246,3.218709224,1
6.443753668,196.6159916,435.6727646,352.3536228,16.92441864,33.05188771,4.498684931,1
7.039094321,179.6452245,389.8892709,593.3962245,12.07920712,58.36350654,4.366031351,1
,185.7557279,,313.8787713,13.42012608,56.97484976,4.407566169,0
,185.8467967,346.4861887,418.4535907,18.68421531,67.71245963,5.110414149,0
6.945224092,220.9600411,337.9638906,367.9979774,20.16073442,53.00772316,4.823082014,0
5.742110407,188.216604,318.3766764,498.1423861,9.657360417,53.50852267,3.323069564,0
5.59662785,177.2137917,303.7341659,552.3087055,10.33998559,57.82061113,5.235111121,0
7.350378987,193.6333668,309.4168828,557.4956847,16.51972223,61.07738287,3.663922184,0
6.262798867,206.8897483,349.7346616,567.0272739,15.96353978,73.02260527,4.012517558,0
9.927023723,208.4907383,340.2378243,482.8424352,11.36042703,85.8291128,4.051733473,0
5.381407519,175.5743066,312.354938,308.7297975,12.17894044,,4.364066935,0
4.961352728,166.2599616,295.1318312,449.1471915,12.00154741,63.42797864,3.902837834,0
6.457097525,192.2649447,335.9701137,517.4321968,23.37326504,51.79709968,2.637364885,0
6.53936951,214.6386028,336.9748613,532.5727848,18.26368767,90.90808097,4.527364378,0
6.252410005,225.7841009,303.7916881,484.5857912,13.43350592,67.40138415,2.722908161,0
7.967344823,180.5317069,325.4968479,386.0553312,11.26512723,67.27220668,4.069358772,0
,212.73169,351.0644584,535.3023515,15.8950482,33.37071268,4.825792283,0
7.60952119,223.2883936,310.6324499,370.27088,14.3753683,73.75695721,3.145842903,0
6.887863944,173.3250224,334.0980227,441.0026117,10.78050121,89.00549198,5.454487652,0
9.879071258,208.9056452,366.8176388,442.3374864,19.62602199,66.81658139,4.218831154,0
7.63876177,178.2716356,362.3328717,394.1809845,11.29178773,81.98915623,4.496626599,0
6.961891686,223.595839,343.8272757,530.2214099,13.67547972,70.43496194,3.44672846,0
8.060609624,208.0427107,361.9704241,423.4208384,15.37154969,75.44558913,3.60090567,0
7.240271791,213.4231392,328.359206,325.3877076,14.03355283,60.57108128,3.832597167,0
7.486779709,199.6777845,342.4535457,444.6785788,16.11543236,43.1420164,5.048833995,0
8.410460643,234.8765244,362.4895603,519.0316251,14.48221298,55.62849905,2.977359946,0
6.143921454,175.274076,287.6981571,469.983324,13.14249297,83.27965821,3.476213304,0
6.09617989,174.8716293,,435.783775,10.65887825,62.08358884,5.142471132,0
6.384824009,243.6880749,297.1855495,437.7279153,15.96749019,54.9303173,4.144998518,0
9.462666017,225.399307,387.0987201,485.6972741,13.2043938,62.29769896,2.850183766,0
7.868147086,199.035973,337.9160908,549.4149828,16.50157842,,4.315898406,0
5.873157137,153.6733815,319.3567433,352.456041,14.1541096,65.2346293,5.120887965,0
,186.8730137,320.6934846,534.1302716,19.89002532,54.37395592,5.14411422,0
6.529304448,210.0040335,,422.8175562,7.091298157,83.69015567,3.361088407,0
5.152203722,207.2992598,,350.0049779,12.49050929,49.85296456,4.689842818,0
7.858662779,210.954754,341.3418987,374.0728447,8.811986112,72.79979791,3.422470521,0
7.704410252,234.6359511,,397.3996598,14.89756316,50.92043606,3.031364369,0
6.728004386,201.1268956,319.4634909,325.5375394,16.78830607,58.96122018,4.410697353,0
10.46450248,190.9948483,,498.9319114,14.56216135,66.70162143,4.956358408,0
9.11278625,205.9410721,330.9342898,422.039495,16.12897565,77.79653007,4.567087634,0
8.079808358,174.1610935,333.5825418,589.5522114,14.85222533,39.52938651,3.611057441,0
7.078659419,232.5818483,334.1611267,380.4599178,9.633631144,41.95193959,3.696640141,0
,139.3311518,343.3180208,532.8851961,11.07834122,42.17282405,4.093097749,0
8.043889299,169.6882249,328.9398171,430.8368251,12.26349197,76.33424712,3.15994937,0
7.040244978,192.9559825,320.9488442,381.3573499,15.39645507,88.29846498,3.993409764,0
5.483974109,166.1618369,322.7330944,306.3559039,14.17100954,64.13652848,4.063613621,0
8.53440688,248.5774824,366.1462494,341.7601979,14.69290181,78.70893662,2.544733701,0
7.266594535,176.8536963,327.1722524,445.037456,19.923704,87.06613098,3.357439471,0
6.256651148,181.0723073,,481.3070516,10.63974342,74.55724056,4.181050753,0
7.240351006,201.9971958,314.0431372,534.8009878,14.21379446,82.94581671,3.7829719,0
8.692115322,144.2363578,347.9751368,517.4274709,13.96342114,42.38866132,2.283475159,0
8.639540978,168.6139666,355.2138966,419.788898,17.92939462,33.6415395,4.192932215,0
7.179864149,180.8542106,341.3024863,358.0562635,12.06531693,83.32991786,3.878447314,0
7.163999223,203.7815979,320.2589172,415.5775127,16.22104374,90.18420845,3.354322267,0
8.926113143,189.987947,341.5268734,361.9016284,21.27809453,,2.752134121,0
6.353110302,206.2698099,348.2098631,389.6832344,13.20542545,60.29134211,2.856175487,0
6.681553568,238.5124406,309.2370093,326.0262267,8.138227491,46.08726016,2.956748075,0
5.445325981,201.3794591,331.5874839,365.0915872,11.78877657,65.9445663,3.946989523,0
7.539881893,185.8259753,333.0796301,444.1166326,15.83056478,49.06797746,4.53159367,0
,199.9180136,303.3271816,399.6054465,11.82173628,58.2222934,4.482459764,0
4.37047658,188.6540373,301.0221822,456.3084539,16.34683848,46.69694092,4.649382034,0
10.31640038,217.2668424,397.754946,492.2064736,12.81273221,72.28192022,3.407349428,0
6.599593819,198.3232608,331.4956368,447.9877914,12.93630433,59.8336193,4.702310753,0
4.197583589,189.4736767,,370.7714128,11.98640181,50.32283042,5.206480177,0
7.920794564,173.3571506,356.7681193,471.3686946,16.47783972,68.00050835,3.374326523,0
6.330732765,166.738009,,436.9917521,12.90518865,67.64855612,3.940000423,0
,181.2961251,,329.7408617,12.27571332,38.75679772,5.128346524,0
7.76414261,186.1324319,,399.1317179,22.84652911,35.24367839,4.105178268,0
8.237142634,190.0596949,356.0917613,377.6820972,17.74094364,37.71387806,4.939109441,0
5.679234115,188.1886961,322.169383,256.3025585,15.00025984,,2.339572736,0
7.417570368,193.7718784,,496.1051876,15.74435294,73.18747547,4.671557881,0
4.775983439,196.2739637,329.1439121,459.0835568,13.37094975,84.58424964,4.382161619,0
7.86509497,210.0392943,,403.3605959,12.87934115,74.13478782,4.795025555,0
5.903465715,201.8640323,313.6480717,434.7197472,18.00670264,59.97215953,4.587086719,0
7.705711006,178.9228576,334.8899106,518.043369,10.63879836,63.15748919,3.861956077,0
7.815121778,190.3139043,335.6387257,379.222873,14.97934763,73.42542759,3.096163272,0
6.139743032,168.4442145,318.0260869,494.1291249,19.11602216,60.26476691,3.841221574,0
5.041405028,193.1678535,322.1069975,444.4534957,17.47278848,66.54219804,4.543685761,0
8.675192692,200.7359412,356.805465,441.2980876,17.85305375,74.5865113,4.97857536,0
7.689358004,221.3568855,320.4781059,529.7465288,17.97327721,84.69636557,4.978556095,0
8.570129121,200.0718748,,511.1615111,11.85608904,66.04841335,4.604404561,0
5.671762326,184.7818419,339.0564796,409.4793779,15.19604513,31.94183121,3.268693507,0
6.624806428,204.3429275,312.3152294,412.9967634,11.96510684,62.52033323,2.840910756,0
6.541007699,195.5668895,328.9985402,530.7996675,11.89939783,68.14144557,2.355934229,0
,169.1887357,342.9376749,350.8943618,19.33423211,86.67732849,6.739,0
9.241197563,223.6913502,,480.0130563,12.72542758,65.55070439,5.265728858,0
,162.6262869,289.2084077,457.8115556,7.477315033,60.23847784,4.514981624,0
6.340809022,158.3427412,342.4477002,334.9373022,9.237117976,38.10391717,5.45860969,0
5.980357227,181.2587047,356.1666135,543.3479764,8.828688919,60.20638097,4.247240149,0
7.60597883,172.1981361,,400.7061608,12.5604462,51.64377993,3.242849929,0
6.427512443,178.3265554,329.6952227,566.7547238,11.97427024,60.73672331,6.032994877,0
,196.2488574,,417.2873151,14.5570684,57.73465248,3.888235227,0
6.109073312,191.7555714,312.2019838,375.5473617,15.51403298,73.78968301,4.881101138,0
5.842933081,168.2952871,331.4776493,506.7568077,14.52615101,80.42371545,4.143224936,0
5.36754649,175.4328194,,463.4784249,19.37023363,67.2862078,4.267189591,0
5.345887147,184.7845747,319.0304951,492.1354893,11.89467313,87.29768614,2.950360943,0
5.386307352,212.5929905,318.7916672,355.5464203,17.34880167,64.21090504,3.662563465,0
9.919478426,207.0655873,363.0368508,278.7532038,17.0525396,44.29953402,4.11748804,0
,218.3021764,324.5415963,503.1392455,15.71213869,48.49782563,4.328026357,0
7.121458435,204.1641395,,353.9275932,16.48815637,57.02278309,3.774600526,0
9.418296122,173.6402158,358.2920642,596.8258366,16.78521507,105.2724558,4.604633154,0
7.457164758,263.0367045,,584.6043537,11.809444,45.50136205,4.106543052,0
5.27222756,206.3131847,,410.6485372,11.92799853,46.54036847,5.068556189,0
7.29195704,202.3290442,339.8290139,379.2701222,7.654955683,64.02152285,4.237643894,0
7.803833221,223.6881109,,343.7640131,16.6974084,74.78243416,2.907387267,0
6.844350911,197.4604694,,526.4259147,10.87809626,62.03714341,2.877062813,0
5.608745232,152.9540623,323.3933402,596.0763683,14.38072463,49.4282521,4.644211645,0
5.701154645,233.5150425,310.1605449,509.7678877,22.68683674,73.75188269,3.403136416,0
5.412762498,226.5864876,307.6214615,420.124761,21.94018962,58.851736,4.091205593,0
,208.177464,387.0708235,631.3042163,8.404570009,68.30059035,3.912148351,0
5.018132384,169.3972377,297.0132721,467.2180731,15.91376093,23.79295047,4.286478967,0
4.552238411,197.076934,,461.8362776,12.85340479,69.33505684,3.932804334,0
,203.5059212,319.522689,348.5273214,12.61296618,68.64254526,4.613578722,0
7.025305942,202.809081,335.5487189,471.1317159,13.89151934,63.75185484,5.989542791,0
5.770620969,194.5001438,318.7889329,387.1304829,12.04291419,52.51226111,4.240821478,0
8.437875983,183.1066249,361.7796821,587.022609,15.92692077,77.95126165,3.815468994,0
5.907078269,213.4710813,312.3299474,357.2589703,15.59896478,54.42187895,4.296479909,0
6.89834133,187.4153064,,428.7869759,12.58016151,44.38021005,5.371284156,0
10.25273437,217.7366692,369.2977086,528.1216265,18.66140305,54.15044964,3.290372492,0
8.206499938,182.9053594,347.132562,332.8553213,18.32840115,66.68838419,4.22512093,0
7.286167388,208.4440851,336.0488317,352.6021464,10.56645201,64.02533282,4.686019916,0
8.809296432,226.1059008,320.7993822,350.1166859,14.33883976,64.33463735,3.87905374,0
6.641500687,198.8844095,318.4083972,573.7237623,13.19171963,81.55111393,4.694311216,0
6.145148361,197.5410721,288.1578825,319.4340326,11.58737783,120.030077,4.600885755,0
5.906441765,177.8913689,312.0157982,385.8128184,13.93868558,60.6137952,4.807495942,0
5.38984593,163.3443524,314.2375769,491.750448,15.49632541,48.68658362,3.577674921,0
5.006562979,160.496448,289.9757767,303.2563429,16.56939117,70.69906614,3.665205612,0
6.5036382,163.2566344,334.1031198,517.4283917,17.5306595,37.76551768,4.963184434,0
9.606858896,200.8421428,,370.903807,11.35873535,64.37118274,4.405351952,0
8.742229882,179.4098037,368.504321,323.7440125,13.92500999,85.77932445,2.842393186,0
8.394397412,187.6434114,352.8356398,376.2411457,13.3748312,58.95000171,2.83390143,0
,204.9238286,359.9517664,610.7675763,16.01264274,52.44232579,3.257744181,0
3.841205038,186.9177655,,483.3342093,13.42280176,74.3817014,3.635634543,0
4.301373467,148.7377009,316.7644065,365.8353748,12.51573371,54.08228912,3.067626699,0
9.895889213,210.6540407,,481.1367926,11.76345297,49.85192787,3.813428659,0
4.319440673,186.0561786,276.833932,282.6874021,13.448689,,3.241972101,0
8.313773604,196.5476964,364.4050673,607.9158477,8.457141855,76.69457951,4.290071516,0
,179.1492874,378.3982185,517.4961422,14.38722368,68.68702415,2.380084227,0
3.410359671,207.3974729,301.9750112,351.5203926,15.98737034,86.63918586,3.721765769,0
7.510943342,182.1928474,357.2657321,499.0950566,20.72580591,60.67093893,3.342409054,0
6.978290868,191.8584841,317.1841649,564.6475642,19.42689332,50.50653975,4.931878079,0
,164.3784333,,360.8142964,17.23957738,60.17911856,4.380978304,0
7.46072722,237.5796125,316.5623313,377.68222,5.914617068,62.04418318,3.949014618,0
,190.0466609,354.4192485,445.9284558,12.9022129,63.45662029,4.54358117,0
7.220165553,204.7683905,,407.3750465,15.15058155,64.98911647,4.398685036,0
8.790851189,187.4398122,,384.920771,16.72237609,77.90267257,3.480271755,0
,198.2344083,,472.6937251,11.03223999,63.72979506,4.148611317,0
,219.0133284,302.7673475,426.4307202,17.30747582,70.06030294,5.77661102,0
9.049166054,169.5092544,386.7004633,471.9253772,16.17062839,62.72208468,2.814000683,0
9.515140615,199.0813173,367.2307922,501.4468337,12.87712332,55.77068996,3.812887661,0
